Country,Region,Date,Product,Media,Investment,Grouping
UKR,all,2019-02-25,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-02-25,Brand,Print,8880,all
UKR,all,2019-02-25,Pc,Radio,0,all
UKR,all,2019-02-25,Pc,TVConventional,0,all
UKR,all,2019-02-25,Life,TVConventional,0,all
UKR,all,2019-02-25,Brand,TVSPNS,0,all
UKR,all,2019-02-25,Pc,TVSponsoringLFP,6883,all
UKR,all,2019-02-25,Brand,TVSponsoringLFP,0,all
UKR,all,2019-02-25,Brand,TVStadium,58447,all
UKR,all,2019-02-25,Pc,TVStadium,0,all
UKR,all,2019-03-04,Pc,Display,0,all
UKR,all,2019-03-04,Brand,Facebook,168,all
UKR,all,2019-03-04,Brand,Google,4717,all
UKR,all,2019-03-04,Pc,Google,20755,all
UKR,all,2019-03-04,Brand,MicrosoftBing,95,all
UKR,all,2019-03-04,Pc,MicrosoftBing,0,all
UKR,all,2019-03-04,Pc,OOHAirport,0,all
UKR,all,2019-03-04,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-03-04,Brand,Print,8880,all
UKR,all,2019-03-04,Brand,Radio,0,all
UKR,all,2019-03-04,Brand,TVConventional,0,all
UKR,all,2019-03-04,Pc,TVConventional,0,all
UKR,all,2019-03-04,Brand,TVSPNS,0,all
UKR,all,2019-03-04,Life,TVSponsoringLFP,8567,all
UKR,all,2019-03-04,Pc,TVSponsoringLFP,0,all
UKR,all,2019-03-04,Life,TVStadium,58447,all
UKR,all,2019-03-04,Brand,TVStadium,0,all
UKR,all,2019-03-11,Pc,Display,0,all
UKR,all,2019-03-11,Brand,Display,0,all
UKR,all,2019-03-11,Brand,Facebook,187,all
UKR,all,2019-03-11,Pc,Google,4804,all
UKR,all,2019-03-11,Brand,MicrosoftBing,97,all
UKR,all,2019-03-11,Brand,OOHAirport,0,all
UKR,all,2019-03-11,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-03-11,Pc,Print,15064,all
UKR,all,2019-03-11,Brand,Radio,0,all
UKR,all,2019-03-11,Pc,TVConventional,0,all
UKR,all,2019-03-11,Brand,TVSPNS,0,all
UKR,all,2019-03-11,Pc,TVSponsoringLFP,6004,all
UKR,all,2019-03-11,Brand,TVSponsoringLFP,0,all
UKR,all,2019-03-11,Brand,TVStadium,58447,all
UKR,all,2019-03-18,Brand,Display,0,all
UKR,all,2019-03-18,Brand,Facebook,279,all
UKR,all,2019-03-18,Brand,Google,4841,all
UKR,all,2019-03-18,Pc,Google,23876,all
UKR,all,2019-03-18,Life,MicrosoftBing,95,all
UKR,all,2019-03-18,Brand,MicrosoftBing,0,all
UKR,all,2019-03-18,Pc,OOHAirport,0,all
UKR,all,2019-03-18,Pc,OOHSponsoringLFP,0,all
UKR,all,2019-03-18,Brand,Print,15064,all
UKR,all,2019-03-18,Pc,Radio,0,all
UKR,all,2019-03-18,Brand,TVConventional,0,all
UKR,all,2019-03-18,Life,TVConventional,0,all
UKR,all,2019-03-18,Life,TVSPNS,0,all
UKR,all,2019-03-18,Pc,TVSponsoringLFP,6444,all
UKR,all,2019-03-18,Brand,TVStadium,58447,all
UKR,all,2019-03-25,Pc,Display,0,all
UKR,all,2019-03-25,Brand,Display,0,all
UKR,all,2019-03-25,Pc,Facebook,207,all
UKR,all,2019-03-25,Pc,Google,4827,all
UKR,all,2019-03-25,Life,Google,0,all
UKR,all,2019-03-25,Brand,MicrosoftBing,82,all
UKR,all,2019-03-25,Pc,MicrosoftBing,0,all
UKR,all,2019-03-25,Brand,OOHAirport,0,all
UKR,all,2019-03-25,Pc,OOHSponsoringLFP,0,all
UKR,all,2019-03-25,Brand,Print,15064,all
UKR,all,2019-03-25,Brand,Radio,0,all
UKR,all,2019-03-25,Life,TVConventional,0,all
UKR,all,2019-03-25,Pc,TVConventional,0,all
UKR,all,2019-03-25,Brand,TVSPNS,0,all
UKR,all,2019-03-25,Brand,TVSponsoringLFP,2270,all
UKR,all,2019-03-25,Brand,TVStadium,58447,all
UKR,all,2019-04-01,Brand,Display,0,all
UKR,all,2019-04-01,Brand,Facebook,219,all
UKR,all,2019-04-01,Pc,Facebook,3128,all
UKR,all,2019-04-01,Pc,Google,4778,all
UKR,all,2019-04-01,Brand,Google,31050,all
UKR,all,2019-04-01,Brand,MicrosoftBing,82,all
UKR,all,2019-04-01,Pc,MicrosoftBing,1,all
UKR,all,2019-04-01,Pc,OOHAirport,0,all
UKR,all,2019-04-01,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-04-01,Pc,Print,15064,all
UKR,all,2019-04-01,Brand,Radio,0,all
UKR,all,2019-04-01,Brand,TVConventional,0,all
UKR,all,2019-04-01,Brand,TVSPNS,0,all
UKR,all,2019-04-01,Brand,TVSponsoringLFP,4613,all
UKR,all,2019-04-01,Brand,TVStadium,58447,all
UKR,all,2019-04-01,Pc,TVStadium,0,all
UKR,all,2019-04-08,Brand,Display,0,all
UKR,all,2019-04-08,Life,Display,1562,all
UKR,all,2019-04-08,Brand,Facebook,258,all
UKR,all,2019-04-08,Life,Facebook,3243,all
UKR,all,2019-04-08,Pc,Google,5277,all
UKR,all,2019-04-08,Brand,Google,34901,all
UKR,all,2019-04-08,Brand,MicrosoftBing,84,all
UKR,all,2019-04-08,Pc,OOHAirport,0,all
UKR,all,2019-04-08,Brand,OOHSponsoringLFP,12000,all
UKR,all,2019-04-08,Pc,Print,8880,all
UKR,all,2019-04-08,Brand,Radio,0,all
UKR,all,2019-04-08,Brand,TVConventional,0,all
UKR,all,2019-04-08,Brand,TVSPNS,0,all
UKR,all,2019-04-08,Brand,TVSponsoringLFP,7395,all
UKR,all,2019-04-08,Brand,TVStadium,58447,all
UKR,all,2019-04-08,Life,TVStadium,0,all
UKR,all,2019-04-15,Brand,Display,0,all
UKR,all,2019-04-15,Brand,Facebook,120,all
UKR,all,2019-04-15,Brand,Google,4516,all
UKR,all,2019-04-15,Brand,MicrosoftBing,65,all
UKR,all,2019-04-15,Brand,OOHAirport,0,all
UKR,all,2019-04-15,Brand,OOHSponsoringLFP,12000,all
UKR,all,2019-04-15,Brand,Print,8880,all
UKR,all,2019-04-15,Pc,Radio,0,all
UKR,all,2019-04-15,Brand,TVConventional,0,all
UKR,all,2019-04-15,Brand,TVSPNS,0,all
UKR,all,2019-04-15,Pc,TVSponsoringLFP,4027,all
UKR,all,2019-04-15,Brand,TVSponsoringLFP,0,all
UKR,all,2019-04-15,Brand,TVStadium,58447,all
UKR,all,2019-04-15,Life,TVStadium,0,all
UKR,all,2019-04-22,Brand,Display,0,all
UKR,all,2019-04-22,Brand,Facebook,104,all
UKR,all,2019-04-22,Life,Google,3337,all
UKR,all,2019-04-22,Brand,Google,282,all
UKR,all,2019-04-22,Pc,Google,14602,all
UKR,all,2019-04-22,Brand,MicrosoftBing,53,all
UKR,all,2019-04-22,Pc,MicrosoftBing,1,all
UKR,all,2019-04-22,Brand,OOHAirport,0,all
UKR,all,2019-04-22,Brand,OOHSponsoringLFP,12000,all
UKR,all,2019-04-22,Brand,Print,8880,all
UKR,all,2019-04-22,Life,Radio,0,all
UKR,all,2019-04-22,Brand,TVConventional,0,all
UKR,all,2019-04-22,Pc,TVSPNS,0,all
UKR,all,2019-04-22,Pc,TVSponsoringLFP,4906,all
UKR,all,2019-04-22,Life,TVSponsoringLFP,0,all
UKR,all,2019-04-22,Pc,TVStadium,58447,all
UKR,all,2019-04-22,Brand,TVStadium,0,all
UKR,all,2019-04-29,Pc,Display,0,all
UKR,all,2019-04-29,Brand,Display,3167,all
UKR,all,2019-04-29,Brand,Facebook,182,all
UKR,all,2019-04-29,Life,Facebook,2178,all
UKR,all,2019-04-29,Brand,Google,4505,all
UKR,all,2019-04-29,Life,Google,21633,all
UKR,all,2019-04-29,Brand,MicrosoftBing,73,all
UKR,all,2019-04-29,Pc,OOHAirport,0,all
UKR,all,2019-04-29,Life,OOHSponsoringLFP,12000,all
UKR,all,2019-04-29,Pc,Print,8880,all
UKR,all,2019-04-29,Brand,Radio,0,all
UKR,all,2019-04-29,Pc,TVConventional,0,all
UKR,all,2019-04-29,Brand,TVConventional,0,all
UKR,all,2019-04-29,Pc,TVSPNS,11969,all
UKR,all,2019-04-29,Pc,TVSponsoringLFP,6151,all
UKR,all,2019-04-29,Life,TVSponsoringLFP,0,all
UKR,all,2019-04-29,Brand,TVStadium,58447,all
UKR,all,2019-04-29,Pc,TVStadium,0,all
UKR,all,2019-05-06,Brand,Display,0,all
UKR,all,2019-05-06,Pc,Display,1748,all
UKR,all,2019-05-06,Life,Facebook,249,all
UKR,all,2019-05-06,Pc,Facebook,3679,all
UKR,all,2019-05-06,Brand,Google,4661,all
UKR,all,2019-05-06,Brand,MicrosoftBing,70,all
UKR,all,2019-05-06,Life,OOHAirport,0,all
UKR,all,2019-05-06,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-05-06,Brand,Print,15064,all
UKR,all,2019-05-06,Brand,Radio,0,all
UKR,all,2019-05-06,Pc,TVConventional,0,all
UKR,all,2019-05-06,Brand,TVConventional,0,all
UKR,all,2019-05-06,Brand,TVSPNS,22703,all
UKR,all,2019-05-06,Pc,TVSponsoringLFP,5199,all
UKR,all,2019-05-06,Brand,TVSponsoringLFP,0,all
UKR,all,2019-05-06,Brand,TVStadium,58447,all
UKR,all,2019-05-06,Life,TVStadium,0,all
UKR,all,2019-05-13,Pc,Display,0,all
UKR,all,2019-05-13,Life,Display,1838,all
UKR,all,2019-05-13,Pc,Facebook,209,all
UKR,all,2019-05-13,Brand,Facebook,3422,all
UKR,all,2019-05-13,Pc,Google,4798,all
UKR,all,2019-05-13,Brand,Google,264,all
UKR,all,2019-05-13,Pc,MicrosoftBing,90,all
UKR,all,2019-05-13,Life,MicrosoftBing,52,all
UKR,all,2019-05-13,Brand,OOHAirport,0,all
UKR,all,2019-05-13,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-05-13,Brand,Print,15064,all
UKR,all,2019-05-13,Pc,Radio,0,all
UKR,all,2019-05-13,Brand,TVConventional,0,all
UKR,all,2019-05-13,Pc,TVConventional,0,all
UKR,all,2019-05-13,Brand,TVSPNS,25279,all
UKR,all,2019-05-13,Brand,TVSponsoringLFP,6370,all
UKR,all,2019-05-13,Brand,TVStadium,58447,all
UKR,all,2019-05-20,Pc,Display,0,all
UKR,all,2019-05-20,Pc,Facebook,172,all
UKR,all,2019-05-20,Pc,Google,4683,all
UKR,all,2019-05-20,Brand,Google,169,all
UKR,all,2019-05-20,Brand,MicrosoftBing,84,all
UKR,all,2019-05-20,Pc,MicrosoftBing,0,all
UKR,all,2019-05-20,Brand,OOHAirport,0,all
UKR,all,2019-05-20,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-05-20,Brand,Print,8880,all
UKR,all,2019-05-20,Pc,Radio,0,all
UKR,all,2019-05-20,Pc,TVConventional,0,all
UKR,all,2019-05-20,Life,TVConventional,0,all
UKR,all,2019-05-20,Brand,TVSPNS,25226,all
UKR,all,2019-05-20,Pc,TVSponsoringLFP,5492,all
UKR,all,2019-05-20,Pc,TVStadium,0,all
UKR,all,2019-05-20,Brand,TVStadium,0,all
UKR,all,2019-05-27,Brand,Display,0,all
UKR,all,2019-05-27,Pc,Facebook,163,all
UKR,all,2019-05-27,Brand,Facebook,3200,all
UKR,all,2019-05-27,Brand,Google,4655,all
UKR,all,2019-05-27,Life,Google,27021,all
UKR,all,2019-05-27,Pc,MicrosoftBing,94,all
UKR,all,2019-05-27,Brand,MicrosoftBing,0,all
UKR,all,2019-05-27,Brand,OOHAirport,0,all
UKR,all,2019-05-27,Pc,OOHSponsoringLFP,0,all
UKR,all,2019-05-27,Pc,Print,15064,all
UKR,all,2019-05-27,Pc,Radio,0,all
UKR,all,2019-05-27,Brand,TVConventional,0,all
UKR,all,2019-05-27,Brand,TVSPNS,11593,all
UKR,all,2019-05-27,Life,TVSponsoringLFP,3222,all
UKR,all,2019-05-27,Pc,TVSponsoringLFP,0,all
UKR,all,2019-05-27,Brand,TVStadium,0,all
UKR,all,2019-06-03,Brand,Display,0,all
UKR,all,2019-06-03,Life,Display,3583,all
UKR,all,2019-06-03,Brand,Facebook,156,all
UKR,all,2019-06-03,Pc,Facebook,1531,all
UKR,all,2019-06-03,Pc,Google,5248,all
UKR,all,2019-06-03,Brand,Google,155,all
UKR,all,2019-06-03,Pc,MicrosoftBing,96,all
UKR,all,2019-06-03,Brand,MicrosoftBing,1,all
UKR,all,2019-06-03,Brand,OOHAirport,0,all
UKR,all,2019-06-03,Pc,OOHSponsoringLFP,0,all
UKR,all,2019-06-03,Pc,Print,0,all
UKR,all,2019-06-03,Pc,Radio,0,all
UKR,all,2019-06-03,Brand,TVConventional,0,all
UKR,all,2019-06-03,Life,TVSPNS,25601,all
UKR,all,2019-06-03,Brand,TVSponsoringLFP,1245,all
UKR,all,2019-06-03,Brand,TVStadium,0,all
UKR,all,2019-06-10,Brand,Display,0,all
UKR,all,2019-06-10,Pc,Facebook,44,all
UKR,all,2019-06-10,Brand,Facebook,780,all
UKR,all,2019-06-10,Brand,Google,5588,all
UKR,all,2019-06-10,Life,MicrosoftBing,94,all
UKR,all,2019-06-10,Pc,MicrosoftBing,0,all
UKR,all,2019-06-10,Pc,OOHAirport,0,all
UKR,all,2019-06-10,Pc,OOHSponsoringLFP,0,all
UKR,all,2019-06-10,Life,Print,6184,all
UKR,all,2019-06-10,Pc,Radio,0,all
UKR,all,2019-06-10,Pc,TVConventional,0,all
UKR,all,2019-06-10,Brand,TVConventional,0,all
UKR,all,2019-06-10,Brand,TVSPNS,25601,all
UKR,all,2019-06-10,Pc,TVSponsoringLFP,5126,all
UKR,all,2019-06-10,Brand,TVSponsoringLFP,0,all
UKR,all,2019-06-10,Pc,TVStadium,0,all
UKR,all,2019-06-10,Brand,TVStadium,0,all
UKR,all,2019-06-17,Pc,Display,0,all
UKR,all,2019-06-17,Life,Display,2389,all
UKR,all,2019-06-17,Life,Facebook,7,all
UKR,all,2019-06-17,Pc,Facebook,203,all
UKR,all,2019-06-17,Brand,Google,5300,all
UKR,all,2019-06-17,Life,Google,1013,all
UKR,all,2019-06-17,Brand,MicrosoftBing,91,all
UKR,all,2019-06-17,Pc,MicrosoftBing,0,all
UKR,all,2019-06-17,Brand,OOHAirport,0,all
UKR,all,2019-06-17,Pc,OOHSponsoringLFP,0,all
UKR,all,2019-06-17,Brand,Print,0,all
UKR,all,2019-06-17,Pc,Radio,0,all
UKR,all,2019-06-17,Brand,TVConventional,0,all
UKR,all,2019-06-17,Brand,TVSPNS,21308,all
UKR,all,2019-06-17,Brand,TVSponsoringLFP,9373,all
UKR,all,2019-06-17,Pc,TVSponsoringLFP,0,all
UKR,all,2019-06-17,Life,TVStadium,0,all
UKR,all,2019-06-17,Brand,TVStadium,0,all
UKR,all,2019-06-24,Brand,Display,0,all
UKR,all,2019-06-24,Pc,Display,1321,all
UKR,all,2019-06-24,Brand,Facebook,47,all
UKR,all,2019-06-24,Pc,Google,5495,all
UKR,all,2019-06-24,Brand,Google,1526,all
UKR,all,2019-06-24,Brand,MicrosoftBing,80,all
UKR,all,2019-06-24,Brand,OOHAirport,0,all
UKR,all,2019-06-24,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-06-24,Brand,Print,6184,all
UKR,all,2019-06-24,Pc,Radio,0,all
UKR,all,2019-06-24,Brand,TVConventional,0,all
UKR,all,2019-06-24,Brand,TVSPNS,17068,all
UKR,all,2019-06-24,Pc,TVSponsoringLFP,5199,all
UKR,all,2019-06-24,Brand,TVSponsoringLFP,0,all
UKR,all,2019-06-24,Brand,TVStadium,0,all
UKR,all,2019-06-24,Life,TVStadium,0,all
UKR,all,2019-07-01,Brand,Display,0,all
UKR,all,2019-07-01,Pc,Facebook,27,all
UKR,all,2019-07-01,Brand,Facebook,2435,all
UKR,all,2019-07-01,Pc,Google,6173,all
UKR,all,2019-07-01,Brand,Google,248,all
UKR,all,2019-07-01,Pc,MicrosoftBing,92,all
UKR,all,2019-07-01,Brand,MicrosoftBing,0,all
UKR,all,2019-07-01,Pc,OOHAirport,0,all
UKR,all,2019-07-01,Pc,OOHSponsoringLFP,0,all
UKR,all,2019-07-01,Brand,Print,0,all
UKR,all,2019-07-01,Life,Radio,0,all
UKR,all,2019-07-01,Pc,TVConventional,0,all
UKR,all,2019-07-01,Brand,TVConventional,0,all
UKR,all,2019-07-01,Brand,TVSPNS,18570,all
UKR,all,2019-07-01,Brand,TVSponsoringLFP,2636,all
UKR,all,2019-07-01,Brand,TVStadium,0,all
UKR,all,2019-07-01,Life,TVStadium,0,all
UKR,all,2019-07-08,Brand,Display,0,all
UKR,all,2019-07-08,Pc,Facebook,49,all
UKR,all,2019-07-08,Brand,Google,6842,all
UKR,all,2019-07-08,Brand,MicrosoftBing,93,all
UKR,all,2019-07-08,Pc,MicrosoftBing,0,all
UKR,all,2019-07-08,Pc,OOHAirport,0,all
UKR,all,2019-07-08,Pc,OOHSponsoringLFP,0,all
UKR,all,2019-07-08,Brand,Print,6184,all
UKR,all,2019-07-08,Pc,Radio,0,all
UKR,all,2019-07-08,Brand,TVConventional,0,all
UKR,all,2019-07-08,Life,TVConventional,0,all
UKR,all,2019-07-08,Pc,TVSPNS,12291,all
UKR,all,2019-07-08,Brand,TVSponsoringLFP,0,all
UKR,all,2019-07-08,Pc,TVStadium,0,all
UKR,all,2019-07-15,Brand,Display,0,all
UKR,all,2019-07-15,Pc,Display,4352,all
UKR,all,2019-07-15,Brand,Facebook,33,all
UKR,all,2019-07-15,Brand,Google,5905,all
UKR,all,2019-07-15,Pc,Google,24417,all
UKR,all,2019-07-15,Pc,MicrosoftBing,91,all
UKR,all,2019-07-15,Brand,MicrosoftBing,1,all
UKR,all,2019-07-15,Brand,OOHAirport,0,all
UKR,all,2019-07-15,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-07-15,Brand,Print,6079,all
UKR,all,2019-07-15,Brand,Radio,0,all
UKR,all,2019-07-15,Brand,TVConventional,0,all
UKR,all,2019-07-15,Pc,TVConventional,0,all
UKR,all,2019-07-15,Life,TVSPNS,0,all
UKR,all,2019-07-15,Pc,TVSponsoringLFP,0,all
UKR,all,2019-07-15,Pc,TVStadium,0,all
UKR,all,2019-07-15,Brand,TVStadium,0,all
UKR,all,2019-07-22,Brand,Display,0,all
UKR,all,2019-07-22,Pc,Display,1709,all
UKR,all,2019-07-22,Brand,Facebook,62,all
UKR,all,2019-07-22,Pc,Facebook,1883,all
UKR,all,2019-07-22,Pc,Google,5914,all
UKR,all,2019-07-22,Brand,Google,24238,all
UKR,all,2019-07-22,Brand,MicrosoftBing,79,all
UKR,all,2019-07-22,Brand,OOHAirport,0,all
UKR,all,2019-07-22,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-07-22,Brand,Print,12263,all
UKR,all,2019-07-22,Brand,Radio,0,all
UKR,all,2019-07-22,Life,TVConventional,0,all
UKR,all,2019-07-22,Brand,TVConventional,0,all
UKR,all,2019-07-22,Brand,TVSPNS,0,all
UKR,all,2019-07-22,Pc,TVSponsoringLFP,0,all
UKR,all,2019-07-22,Brand,TVSponsoringLFP,0,all
UKR,all,2019-07-22,Pc,TVStadium,0,all
UKR,all,2019-07-22,Brand,TVStadium,0,all
UKR,all,2019-07-29,Brand,Display,0,all
UKR,all,2019-07-29,Pc,Display,1253,all
UKR,all,2019-07-29,Life,Facebook,59,all
UKR,all,2019-07-29,Brand,Facebook,1872,all
UKR,all,2019-07-29,Pc,Google,6195,all
UKR,all,2019-07-29,Life,Google,28344,all
UKR,all,2019-07-29,Pc,MicrosoftBing,87,all
UKR,all,2019-07-29,Brand,MicrosoftBing,0,all
UKR,all,2019-07-29,Pc,OOHAirport,0,all
UKR,all,2019-07-29,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-07-29,Life,Print,6079,all
UKR,all,2019-07-29,Pc,Radio,0,all
UKR,all,2019-07-29,Pc,TVConventional,0,all
UKR,all,2019-07-29,Brand,TVConventional,0,all
UKR,all,2019-07-29,Brand,TVSPNS,0,all
UKR,all,2019-07-29,Brand,TVSponsoringLFP,0,all
UKR,all,2019-07-29,Brand,TVStadium,0,all
UKR,all,2019-07-29,Pc,TVStadium,0,all
UKR,all,2019-08-05,Brand,Display,0,all
UKR,all,2019-08-05,Brand,Facebook,99,all
UKR,all,2019-08-05,Pc,Facebook,2779,all
UKR,all,2019-08-05,Brand,Google,6948,all
UKR,all,2019-08-05,Pc,Google,384,all
UKR,all,2019-08-05,Brand,MicrosoftBing,99,all
UKR,all,2019-08-05,Pc,MicrosoftBing,1,all
UKR,all,2019-08-05,Pc,OOHAirport,43311,all
UKR,all,2019-08-05,Pc,OOHSponsoringLFP,0,all
UKR,all,2019-08-05,Pc,Print,12263,all
UKR,all,2019-08-05,Brand,Radio,0,all
UKR,all,2019-08-05,Brand,TVConventional,0,all
UKR,all,2019-08-05,Pc,TVSPNS,0,all
UKR,all,2019-08-05,Pc,TVSponsoringLFP,0,all
UKR,all,2019-08-05,Brand,TVStadium,0,all
UKR,all,2019-08-12,Brand,Display,0,all
UKR,all,2019-08-12,Brand,Facebook,152,all
UKR,all,2019-08-12,Pc,Facebook,2349,all
UKR,all,2019-08-12,Brand,Google,5923,all
UKR,all,2019-08-12,Pc,MicrosoftBing,82,all
UKR,all,2019-08-12,Life,MicrosoftBing,57,all
UKR,all,2019-08-12,Pc,OOHAirport,43311,all
UKR,all,2019-08-12,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-08-12,Brand,Print,21681,all
UKR,all,2019-08-12,Brand,Radio,0,all
UKR,all,2019-08-12,Pc,TVConventional,0,all
UKR,all,2019-08-12,Brand,TVConventional,0,all
UKR,all,2019-08-12,Pc,TVSPNS,0,all
UKR,all,2019-08-12,Pc,TVSponsoringLFP,0,all
UKR,all,2019-08-12,Brand,TVSponsoringLFP,0,all
UKR,all,2019-08-12,Pc,TVStadium,0,all
UKR,all,2019-08-12,Brand,TVStadium,0,all
UKR,all,2019-08-19,Brand,Display,0,all
UKR,all,2019-08-19,Pc,Display,1942,all
UKR,all,2019-08-19,Life,Facebook,44,all
UKR,all,2019-08-19,Pc,Facebook,1853,all
UKR,all,2019-08-19,Brand,Google,4871,all
UKR,all,2019-08-19,Pc,Google,291,all
UKR,all,2019-08-19,Pc,MicrosoftBing,60,all
UKR,all,2019-08-19,Brand,MicrosoftBing,46,all
UKR,all,2019-08-19,Life,OOHAirport,43311,all
UKR,all,2019-08-19,Life,OOHSponsoringLFP,0,all
UKR,all,2019-08-19,Pc,Print,15604,all
UKR,all,2019-08-19,Brand,Radio,0,all
UKR,all,2019-08-19,Brand,TVConventional,0,all
UKR,all,2019-08-19,Pc,TVSPNS,0,all
UKR,all,2019-08-19,Life,TVSponsoringLFP,7908,all
UKR,all,2019-08-19,Pc,TVSponsoringLFP,0,all
UKR,all,2019-08-19,Brand,TVStadium,58447,all
UKR,all,2019-08-26,Brand,Display,0,all
UKR,all,2019-08-26,Brand,Facebook,29,all
UKR,all,2019-08-26,Pc,Google,6518,all
UKR,all,2019-08-26,Pc,MicrosoftBing,67,all
UKR,all,2019-08-26,Brand,MicrosoftBing,0,all
UKR,all,2019-08-26,Pc,OOHAirport,43311,all
UKR,all,2019-08-26,Brand,OOHSponsoringLFP,0,all
UKR,all,2019-08-26,Pc,Print,9369,all
UKR,all,2019-08-26,Brand,Radio,0,all
UKR,all,2019-08-26,Brand,TVConventional,0,all
UKR,all,2019-08-26,Pc,TVConventional,0,all
UKR,all,2019-08-26,Brand,TVSPNS,0,all
UKR,all,2019-08-26,Brand,TVSponsoringLFP,5858,all
UKR,all,2019-08-26,Brand,TVStadium,58447,all
UKR,all,2019-08-26,Life,TVStadium,0,all
UKR,all,2019-09-02,Life,Display,0,all
UKR,all,2019-09-02,Pc,Display,2997,all
UKR,all,2019-09-02,Brand,Facebook,48,all
UKR,all,2019-09-02,Pc,Google,5267,all
UKR,all,2019-09-02,Brand,Google,490,all
UKR,all,2019-09-02,Pc,MicrosoftBing,82,all
UKR,all,2019-09-02,Brand,MicrosoftBing,2,all
UKR,all,2019-09-02,Brand,OOHAirport,43311,all
UKR,all,2019-09-02,Pc,OOHSponsoringLFP,0,all
UKR,all,2019-09-02,Brand,Print,15064,all
UKR,all,2019-09-02,Pc,Radio,0,all
UKR,all,2019-09-02,Life,TVConventional,0,all
UKR,all,2019-09-02,Pc,TVConventional,0,all
UKR,all,2019-09-02,Brand,TVSPNS,0,all
UKR,all,2019-09-02,Pc,TVSponsoringLFP,6956,all
UKR,all,2019-09-02,Pc,TVStadium,58447,all
UKR,all,2019-09-09,Brand,Display,0,all
UKR,all,2019-09-09,Life,Facebook,122,all
UKR,all,2019-09-09,Brand,Facebook,2773,all
UKR,all,2019-09-09,Brand,Google,7387,all
UKR,all,2019-09-09,Pc,MicrosoftBing,98,all
UKR,all,2019-09-09,Life,MicrosoftBing,59,all
UKR,all,2019-09-09,Pc,OOHAirport,0,all
UKR,all,2019-09-09,Brand,OOHSponsoringLFP,13283,all
UKR,all,2019-09-09,Life,Print,15064,all
UKR,all,2019-09-09,Pc,Radio,0,all
UKR,all,2019-09-09,Brand,TVConventional,0,all
UKR,all,2019-09-09,Life,TVConventional,0,all
UKR,all,2019-09-09,Brand,TVSPNS,0,all
UKR,all,2019-09-09,Brand,TVSponsoringLFP,2709,all
UKR,all,2019-09-09,Brand,TVStadium,58447,all
UKR,all,2019-09-16,Brand,Display,0,all
UKR,all,2019-09-16,Life,Facebook,43,all
UKR,all,2019-09-16,Brand,Facebook,2065,all
UKR,all,2019-09-16,Brand,Google,3475,all
UKR,all,2019-09-16,Brand,MicrosoftBing,90,all
UKR,all,2019-09-16,Pc,MicrosoftBing,69,all
UKR,all,2019-09-16,Brand,OOHAirport,0,all
UKR,all,2019-09-16,Brand,OOHSponsoringLFP,13283,all
UKR,all,2019-09-16,Brand,Print,8880,all
UKR,all,2019-09-16,Brand,Radio,0,all
UKR,all,2019-09-16,Pc,TVConventional,0,all
UKR,all,2019-09-16,Brand,TVSPNS,0,all
UKR,all,2019-09-16,Brand,TVSponsoringLFP,8128,all
UKR,all,2019-09-16,Pc,TVSponsoringLFP,0,all
UKR,all,2019-09-16,Pc,TVStadium,58447,all
UKR,all,2019-09-23,Brand,Display,0,all
UKR,all,2019-09-23,Brand,Facebook,50,all
UKR,all,2019-09-23,Pc,Google,4029,all
UKR,all,2019-09-23,Brand,Google,599,all
UKR,all,2019-09-23,Life,MicrosoftBing,88,all
UKR,all,2019-09-23,Brand,MicrosoftBing,87,all
UKR,all,2019-09-23,Pc,OOHAirport,0,all
UKR,all,2019-09-23,Brand,OOHSponsoringLFP,13283,all
UKR,all,2019-09-23,Brand,Print,15064,all
UKR,all,2019-09-23,Brand,Radio,0,all
UKR,all,2019-09-23,Brand,TVConventional,51470,all
UKR,all,2019-09-23,Brand,TVSPNS,0,all
UKR,all,2019-09-23,Pc,TVSponsoringLFP,8347,all
UKR,all,2019-09-23,Brand,TVStadium,58447,all
UKR,all,2019-09-23,Pc,TVStadium,0,all
UKR,all,2019-09-30,Brand,Display,0,all
UKR,all,2019-09-30,Pc,Display,3192,all
UKR,all,2019-09-30,Brand,Facebook,26,all
UKR,all,2019-09-30,Brand,Google,5074,all
UKR,all,2019-09-30,Life,Google,532,all
UKR,all,2019-09-30,Pc,MicrosoftBing,101,all
UKR,all,2019-09-30,Life,MicrosoftBing,0,all
UKR,all,2019-09-30,Brand,MicrosoftBing,87,all
UKR,all,2019-09-30,Pc,OOHAirport,0,all
UKR,all,2019-09-30,Life,OOHSponsoringLFP,13283,all
UKR,all,2019-09-30,Brand,Print,35082,all
UKR,all,2019-09-30,Brand,Radio,0,all
UKR,all,2019-09-30,Life,TVConventional,299293,all
