Country,Region,Date,Brand,Metric,Value,Grouping
UKR,all,2019-10-28,AwesomeInsurance,Impression,11.33,all
UKR,all,2019-11-04,AwesomeInsurance,Unaided Awareness,53.21,all
UKR,all,2019-11-04,CoolInsurance,Aided Awareness,70.18,all
UKR,all,2019-11-04,AwesomeInsurance,Aided Awareness,73.74,all
UKR,all,2019-11-04,AwesomeInsurance,Consideration,25.2,all
UKR,all,2019-11-04,CoolInsurance,Consideration,30.14,all
UKR,all,2019-11-04,CoolInsurance,Penetration,36.27,all
UKR,all,2019-11-04,AwesomeInsurance,Penetration,30.59,all
UKR,all,2019-11-04,CoolInsurance,Purchase Intent,19.2,all
UKR,all,2019-11-04,BestInsurance,Buzz,32.07,all
UKR,all,2019-11-04,BestInsurance,Wom,26.66,all
UKR,all,2019-11-04,AwesomeInsurance,Recommendation,50.42,all
UKR,all,2019-11-04,AwesomeInsurance,Satisfaction,13.23,all
UKR,all,2019-11-04,CoolInsurance,Likability,39.42,all
UKR,all,2019-11-04,AwesomeInsurance,Quality,79.74,all
UKR,all,2019-11-04,CoolInsurance,Quality,92.08,all
UKR,all,2019-11-04,BestInsurance,Impression,12.1,all
UKR,all,2019-11-04,AwesomeInsurance,Impression,10.3,all
UKR,all,2019-11-11,AwesomeInsurance,Unaided Awareness,64.43,all
UKR,all,2019-11-11,CoolInsurance,Unaided Awareness,51.52,all
UKR,all,2019-11-11,CoolInsurance,Aided Awareness,89.67,all
UKR,all,2019-11-11,AwesomeInsurance,Aided Awareness,83.66,all
UKR,all,2019-11-11,CoolInsurance,Consideration,27.26,all
UKR,all,2019-11-11,AwesomeInsurance,Consideration,32.42,all
UKR,all,2019-11-11,BestInsurance,Penetration,34.37,all
UKR,all,2019-11-11,AwesomeInsurance,Penetration,31.04,all
UKR,all,2019-11-11,AwesomeInsurance,Purchase Intent,21.47,all
UKR,all,2019-11-11,CoolInsurance,Buzz,30.9,all
UKR,all,2019-11-11,AwesomeInsurance,Wom,20.35,all
UKR,all,2019-11-11,AwesomeInsurance,Recommendation,44.34,all
UKR,all,2019-11-11,AwesomeInsurance,Satisfaction,11.67,all
UKR,all,2019-11-11,CoolInsurance,Satisfaction,11.07,all
UKR,all,2019-11-11,AwesomeInsurance,Likability,32.8,all
UKR,all,2019-11-11,AwesomeInsurance,Quality,86.07,all
UKR,all,2019-11-11,BestInsurance,Impression,10.21,all
UKR,all,2019-11-11,AwesomeInsurance,Impression,12.79,all
UKR,all,2019-11-18,CoolInsurance,Unaided Awareness,65.4,all
UKR,all,2019-11-18,CoolInsurance,Aided Awareness,76.03,all
UKR,all,2019-11-18,AwesomeInsurance,Aided Awareness,90.5,all
UKR,all,2019-11-18,CoolInsurance,Consideration,25.33,all
UKR,all,2019-11-18,AwesomeInsurance,Consideration,28.14,all
UKR,all,2019-11-18,BestInsurance,Consideration,29.68,all
UKR,all,2019-11-18,AwesomeInsurance,Penetration,30.85,all
UKR,all,2019-11-18,BestInsurance,Penetration,38.67,all
UKR,all,2019-11-18,AwesomeInsurance,Purchase Intent,21.8,all
UKR,all,2019-11-18,CoolInsurance,Buzz,35.25,all
UKR,all,2019-11-18,CoolInsurance,Wom,23.93,all
UKR,all,2019-11-18,AwesomeInsurance,Recommendation,45.57,all
UKR,all,2019-11-18,CoolInsurance,Satisfaction,11.54,all
UKR,all,2019-11-18,AwesomeInsurance,Likability,36.71,all
UKR,all,2019-11-18,AwesomeInsurance,Quality,87.23,all
UKR,all,2019-11-18,CoolInsurance,Quality,90.99,all
UKR,all,2019-11-18,AwesomeInsurance,Impression,10.44,all
UKR,all,2019-11-25,CoolInsurance,Unaided Awareness,63.7,all
UKR,all,2019-11-25,AwesomeInsurance,Unaided Awareness,51.95,all
UKR,all,2019-11-25,AwesomeInsurance,Aided Awareness,90.71,all
UKR,all,2019-11-25,BestInsurance,Aided Awareness,70.92,all
UKR,all,2019-11-25,AwesomeInsurance,Consideration,31.23,all
UKR,all,2019-11-25,BestInsurance,Consideration,25.47,all
UKR,all,2019-11-25,CoolInsurance,Penetration,37.59,all
UKR,all,2019-11-25,AwesomeInsurance,Penetration,32.38,all
UKR,all,2019-11-25,BestInsurance,Purchase Intent,19.3,all
UKR,all,2019-11-25,CoolInsurance,Buzz,36.26,all
UKR,all,2019-11-25,BestInsurance,Wom,26.32,all
UKR,all,2019-11-25,AwesomeInsurance,Recommendation,47.73,all
UKR,all,2019-11-25,AwesomeInsurance,Satisfaction,11.13,all
UKR,all,2019-11-25,CoolInsurance,Satisfaction,10.89,all
UKR,all,2019-11-25,AwesomeInsurance,Likability,35.71,all
UKR,all,2019-11-25,AwesomeInsurance,Quality,81.93,all
UKR,all,2019-11-25,CoolInsurance,Quality,73.69,all
UKR,all,2019-11-25,AwesomeInsurance,Impression,10.51,all
UKR,all,2019-11-25,BestInsurance,Impression,11.37,all
UKR,all,2019-12-02,AwesomeInsurance,Unaided Awareness,52.57,all
UKR,all,2019-12-02,AwesomeInsurance,Aided Awareness,89.17,all
UKR,all,2019-12-02,CoolInsurance,Aided Awareness,91.48,all
UKR,all,2019-12-02,AwesomeInsurance,Consideration,33.29,all
UKR,all,2019-12-02,CoolInsurance,Consideration,28.16,all
UKR,all,2019-12-02,AwesomeInsurance,Penetration,39.55,all
UKR,all,2019-12-02,CoolInsurance,Penetration,33.52,all
UKR,all,2019-12-02,CoolInsurance,Purchase Intent,21.92,all
UKR,all,2019-12-02,AwesomeInsurance,Buzz,35.75,all
UKR,all,2019-12-02,AwesomeInsurance,Wom,25.81,all
UKR,all,2019-12-02,AwesomeInsurance,Recommendation,43.1,all
UKR,all,2019-12-02,CoolInsurance,Satisfaction,11.44,all
UKR,all,2019-12-02,BestInsurance,Satisfaction,12.99,all
UKR,all,2019-12-02,AwesomeInsurance,Likability,34.38,all
UKR,all,2019-12-02,AwesomeInsurance,Quality,71.9,all
UKR,all,2019-12-02,BestInsurance,Quality,90.6,all
UKR,all,2019-12-02,AwesomeInsurance,Impression,12.68,all
UKR,all,2019-12-09,CoolInsurance,Unaided Awareness,55.23,all
UKR,all,2019-12-09,AwesomeInsurance,Unaided Awareness,59.73,all
UKR,all,2019-12-09,AwesomeInsurance,Aided Awareness,85.29,all
UKR,all,2019-12-09,CoolInsurance,Aided Awareness,78.19,all
UKR,all,2019-12-09,AwesomeInsurance,Consideration,26.23,all
UKR,all,2019-12-09,BestInsurance,Consideration,28.53,all
UKR,all,2019-12-09,AwesomeInsurance,Penetration,32.7,all
UKR,all,2019-12-09,CoolInsurance,Penetration,37.25,all
UKR,all,2019-12-09,CoolInsurance,Purchase Intent,21.24,all
UKR,all,2019-12-09,AwesomeInsurance,Buzz,31.69,all
UKR,all,2019-12-09,CoolInsurance,Wom,26.36,all
UKR,all,2019-12-09,CoolInsurance,Recommendation,41.98,all
UKR,all,2019-12-09,CoolInsurance,Satisfaction,10.85,all
UKR,all,2019-12-09,AwesomeInsurance,Satisfaction,12.33,all
UKR,all,2019-12-09,AwesomeInsurance,Likability,30.18,all
UKR,all,2019-12-09,AwesomeInsurance,Quality,74.23,all
UKR,all,2019-12-09,AwesomeInsurance,Impression,10.94,all
UKR,all,2019-12-09,CoolInsurance,Impression,12.51,all
UKR,all,2019-12-16,AwesomeInsurance,Unaided Awareness,62.9,all
UKR,all,2019-12-16,CoolInsurance,Unaided Awareness,60.9,all
UKR,all,2019-12-16,CoolInsurance,Aided Awareness,79.22,all
UKR,all,2019-12-16,AwesomeInsurance,Aided Awareness,89.55,all
UKR,all,2019-12-16,AwesomeInsurance,Consideration,31.69,all
UKR,all,2019-12-16,CoolInsurance,Consideration,25.12,all
UKR,all,2019-12-16,CoolInsurance,Penetration,37.67,all
UKR,all,2019-12-16,AwesomeInsurance,Penetration,35.57,all
UKR,all,2019-12-16,CoolInsurance,Purchase Intent,17.28,all
UKR,all,2019-12-16,CoolInsurance,Buzz,32.19,all
UKR,all,2019-12-16,AwesomeInsurance,Wom,21.13,all
UKR,all,2019-12-16,AwesomeInsurance,Recommendation,40.85,all
UKR,all,2019-12-16,CoolInsurance,Satisfaction,13.11,all
UKR,all,2019-12-16,AwesomeInsurance,Satisfaction,12.77,all
UKR,all,2019-12-16,CoolInsurance,Likability,32.92,all
UKR,all,2019-12-16,AwesomeInsurance,Quality,73.46,all
UKR,all,2019-12-16,CoolInsurance,Quality,72.08,all
UKR,all,2019-12-16,AwesomeInsurance,Impression,10.99,all
UKR,all,2019-12-23,BestInsurance,Unaided Awareness,50.54,all
UKR,all,2019-12-23,AwesomeInsurance,Unaided Awareness,65.58,all
UKR,all,2019-12-23,AwesomeInsurance,Aided Awareness,92.28,all
UKR,all,2019-12-23,AwesomeInsurance,Consideration,30.3,all
UKR,all,2019-12-23,CoolInsurance,Consideration,33.23,all
UKR,all,2019-12-23,CoolInsurance,Penetration,37.14,all
UKR,all,2019-12-23,AwesomeInsurance,Penetration,34.31,all
UKR,all,2019-12-23,AwesomeInsurance,Purchase Intent,21.79,all
UKR,all,2019-12-23,CoolInsurance,Buzz,32.16,all
UKR,all,2019-12-23,CoolInsurance,Wom,21.0,all
UKR,all,2019-12-23,AwesomeInsurance,Recommendation,47.5,all
UKR,all,2019-12-23,CoolInsurance,Satisfaction,13.02,all
UKR,all,2019-12-23,BestInsurance,Likability,34.62,all
UKR,all,2019-12-23,CoolInsurance,Quality,79.14,all
UKR,all,2019-12-23,AwesomeInsurance,Quality,92.99,all
UKR,all,2019-12-23,BestInsurance,Impression,10.09,all
UKR,all,2019-12-30,AwesomeInsurance,Unaided Awareness,62.92,all
UKR,all,2019-12-30,AwesomeInsurance,Aided Awareness,81.9,all
UKR,all,2019-12-30,AwesomeInsurance,Consideration,26.14,all
UKR,all,2019-12-30,AwesomeInsurance,Penetration,37.38,all
UKR,all,2019-12-30,CoolInsurance,Penetration,33.08,all
UKR,all,2019-12-30,AwesomeInsurance,Purchase Intent,17.12,all
UKR,all,2019-12-30,AwesomeInsurance,Buzz,34.56,all
UKR,all,2019-12-30,AwesomeInsurance,Wom,22.55,all
UKR,all,2019-12-30,BestInsurance,Recommendation,43.09,all
UKR,all,2019-12-30,AwesomeInsurance,Satisfaction,11.57,all
UKR,all,2019-12-30,AwesomeInsurance,Likability,39.74,all
UKR,all,2019-12-30,AwesomeInsurance,Quality,81.41,all
UKR,all,2019-12-30,CoolInsurance,Quality,71.52,all
UKR,all,2019-12-30,AwesomeInsurance,Impression,12.14,all
UKR,all,2019-12-30,CoolInsurance,Impression,12.66,all
UKR,all,2020-01-06,AwesomeInsurance,Unaided Awareness,61.16,all
UKR,all,2020-01-06,CoolInsurance,Aided Awareness,86.09,all
UKR,all,2020-01-06,AwesomeInsurance,Aided Awareness,92.34,all
UKR,all,2020-01-06,BestInsurance,Consideration,26.73,all
UKR,all,2020-01-06,AwesomeInsurance,Consideration,26.21,all
UKR,all,2020-01-06,CoolInsurance,Consideration,27.92,all
UKR,all,2020-01-06,AwesomeInsurance,Penetration,30.54,all
UKR,all,2020-01-06,CoolInsurance,Penetration,32.24,all
UKR,all,2020-01-06,AwesomeInsurance,Purchase Intent,19.07,all
UKR,all,2020-01-06,CoolInsurance,Buzz,32.76,all
UKR,all,2020-01-06,AwesomeInsurance,Wom,26.51,all
UKR,all,2020-01-06,CoolInsurance,Recommendation,50.92,all
UKR,all,2020-01-06,AwesomeInsurance,Satisfaction,10.85,all
UKR,all,2020-01-06,AwesomeInsurance,Likability,31.9,all
UKR,all,2020-01-06,AwesomeInsurance,Quality,78.65,all
UKR,all,2020-01-06,CoolInsurance,Impression,12.61,all
UKR,all,2020-01-06,AwesomeInsurance,Impression,10.3,all
UKR,all,2020-01-13,AwesomeInsurance,Unaided Awareness,58.09,all
UKR,all,2020-01-13,CoolInsurance,Unaided Awareness,66.57,all
UKR,all,2020-01-13,AwesomeInsurance,Aided Awareness,87.37,all
UKR,all,2020-01-13,CoolInsurance,Aided Awareness,79.47,all
UKR,all,2020-01-13,AwesomeInsurance,Consideration,29.1,all
UKR,all,2020-01-13,AwesomeInsurance,Penetration,31.51,all
UKR,all,2020-01-13,AwesomeInsurance,Purchase Intent,21.07,all
UKR,all,2020-01-13,AwesomeInsurance,Buzz,35.98,all
UKR,all,2020-01-13,CoolInsurance,Wom,21.99,all
UKR,all,2020-01-13,AwesomeInsurance,Recommendation,45.32,all
UKR,all,2020-01-13,CoolInsurance,Satisfaction,11.6,all
UKR,all,2020-01-13,AwesomeInsurance,Likability,38.81,all
UKR,all,2020-01-13,AwesomeInsurance,Quality,83.57,all
UKR,all,2020-01-13,CoolInsurance,Impression,13.07,all
UKR,all,2020-01-13,AwesomeInsurance,Impression,13.0,all
UKR,all,2020-01-20,BestInsurance,Unaided Awareness,61.77,all
UKR,all,2020-01-20,AwesomeInsurance,Unaided Awareness,63.15,all
UKR,all,2020-01-20,AwesomeInsurance,Aided Awareness,87.97,all
UKR,all,2020-01-20,AwesomeInsurance,Consideration,31.65,all
UKR,all,2020-01-20,CoolInsurance,Penetration,33.73,all
UKR,all,2020-01-20,AwesomeInsurance,Purchase Intent,21.13,all
UKR,all,2020-01-20,CoolInsurance,Buzz,36.27,all
UKR,all,2020-01-20,CoolInsurance,Wom,22.42,all
UKR,all,2020-01-20,CoolInsurance,Recommendation,50.47,all
UKR,all,2020-01-20,AwesomeInsurance,Satisfaction,11.59,all
UKR,all,2020-01-20,AwesomeInsurance,Likability,38.78,all
UKR,all,2020-01-20,CoolInsurance,Quality,70.24,all
UKR,all,2020-01-20,AwesomeInsurance,Quality,75.45,all
UKR,all,2020-01-20,AwesomeInsurance,Impression,10.44,all
UKR,all,2020-01-20,CoolInsurance,Impression,10.6,all
UKR,all,2020-01-27,CoolInsurance,Unaided Awareness,61.31,all
UKR,all,2020-01-27,CoolInsurance,Aided Awareness,75.61,all
UKR,all,2020-01-27,CoolInsurance,Consideration,29.02,all
UKR,all,2020-01-27,AwesomeInsurance,Consideration,29.34,all
UKR,all,2020-01-27,AwesomeInsurance,Penetration,36.69,all
UKR,all,2020-01-27,CoolInsurance,Penetration,33.57,all
UKR,all,2020-01-27,AwesomeInsurance,Purchase Intent,20.93,all
UKR,all,2020-01-27,AwesomeInsurance,Buzz,31.95,all
UKR,all,2020-01-27,CoolInsurance,Wom,22.03,all
UKR,all,2020-01-27,AwesomeInsurance,Recommendation,53.3,all
UKR,all,2020-01-27,BestInsurance,Satisfaction,12.89,all
UKR,all,2020-01-27,AwesomeInsurance,Likability,33.19,all
UKR,all,2020-01-27,AwesomeInsurance,Quality,74.62,all
UKR,all,2020-01-27,CoolInsurance,Impression,13.1,all
UKR,all,2020-02-03,CoolInsurance,Unaided Awareness,51.65,all
UKR,all,2020-02-03,AwesomeInsurance,Unaided Awareness,65.47,all
UKR,all,2020-02-03,AwesomeInsurance,Aided Awareness,77.39,all
UKR,all,2020-02-03,CoolInsurance,Aided Awareness,80.18,all
UKR,all,2020-02-03,CoolInsurance,Consideration,31.51,all
UKR,all,2020-02-03,AwesomeInsurance,Consideration,29.12,all
UKR,all,2020-02-03,CoolInsurance,Penetration,31.08,all
UKR,all,2020-02-03,AwesomeInsurance,Penetration,36.06,all
UKR,all,2020-02-03,AwesomeInsurance,Purchase Intent,17.39,all
UKR,all,2020-02-03,AwesomeInsurance,Buzz,35.79,all
UKR,all,2020-02-03,CoolInsurance,Wom,24.16,all
UKR,all,2020-02-03,CoolInsurance,Recommendation,50.92,all
UKR,all,2020-02-03,AwesomeInsurance,Satisfaction,12.14,all
UKR,all,2020-02-03,CoolInsurance,Satisfaction,12.43,all
UKR,all,2020-02-03,CoolInsurance,Likability,35.21,all
UKR,all,2020-02-03,AwesomeInsurance,Quality,83.44,all
UKR,all,2020-02-03,BestInsurance,Impression,10.75,all
UKR,all,2020-02-03,CoolInsurance,Impression,10.45,all
UKR,all,2020-02-10,BestInsurance,Unaided Awareness,64.54,all
UKR,all,2020-02-10,AwesomeInsurance,Unaided Awareness,58.95,all
UKR,all,2020-02-10,CoolInsurance,Aided Awareness,82.52,all
UKR,all,2020-02-10,AwesomeInsurance,Aided Awareness,74.45,all
UKR,all,2020-02-10,CoolInsurance,Consideration,32.05,all
UKR,all,2020-02-10,AwesomeInsurance,Consideration,32.85,all
UKR,all,2020-02-10,BestInsurance,Penetration,32.12,all
UKR,all,2020-02-10,AwesomeInsurance,Penetration,39.93,all
UKR,all,2020-02-10,CoolInsurance,Purchase Intent,21.37,all
UKR,all,2020-02-10,AwesomeInsurance,Buzz,34.77,all
UKR,all,2020-02-10,BestInsurance,Wom,22.97,all
UKR,all,2020-02-10,AwesomeInsurance,Recommendation,50.54,all
UKR,all,2020-02-10,AwesomeInsurance,Satisfaction,12.09,all
UKR,all,2020-02-10,CoolInsurance,Likability,37.24,all
UKR,all,2020-02-10,AwesomeInsurance,Quality,80.36,all
UKR,all,2020-02-10,AwesomeInsurance,Impression,12.34,all
UKR,all,2020-02-10,CoolInsurance,Impression,12.38,all
UKR,all,2020-02-17,AwesomeInsurance,Unaided Awareness,54.32,all
UKR,all,2020-02-17,CoolInsurance,Unaided Awareness,59.65,all
UKR,all,2020-02-17,AwesomeInsurance,Aided Awareness,81.81,all
UKR,all,2020-02-17,CoolInsurance,Aided Awareness,90.91,all
UKR,all,2020-02-17,CoolInsurance,Consideration,29.81,all
UKR,all,2020-02-17,AwesomeInsurance,Consideration,26.96,all
UKR,all,2020-02-17,AwesomeInsurance,Penetration,37.71,all
UKR,all,2020-02-17,CoolInsurance,Penetration,36.57,all
UKR,all,2020-02-17,AwesomeInsurance,Purchase Intent,18.4,all
UKR,all,2020-02-17,AwesomeInsurance,Buzz,35.73,all
UKR,all,2020-02-17,AwesomeInsurance,Wom,25.93,all
UKR,all,2020-02-17,CoolInsurance,Recommendation,42.17,all
UKR,all,2020-02-17,AwesomeInsurance,Satisfaction,12.64,all
UKR,all,2020-02-17,AwesomeInsurance,Likability,35.59,all
UKR,all,2020-02-17,AwesomeInsurance,Quality,82.82,all
UKR,all,2020-02-17,AwesomeInsurance,Impression,10.53,all
UKR,all,2020-02-24,AwesomeInsurance,Unaided Awareness,57.38,all
UKR,all,2020-02-24,BestInsurance,Unaided Awareness,57.52,all
UKR,all,2020-02-24,AwesomeInsurance,Aided Awareness,75.23,all
UKR,all,2020-02-24,CoolInsurance,Aided Awareness,84.02,all
UKR,all,2020-02-24,CoolInsurance,Consideration,30.74,all
UKR,all,2020-02-24,AwesomeInsurance,Consideration,31.68,all
UKR,all,2020-02-24,CoolInsurance,Penetration,36.14,all
UKR,all,2020-02-24,AwesomeInsurance,Penetration,32.32,all
UKR,all,2020-02-24,BestInsurance,Purchase Intent,19.0,all
UKR,all,2020-02-24,AwesomeInsurance,Buzz,30.26,all
UKR,all,2020-02-24,AwesomeInsurance,Wom,25.88,all
UKR,all,2020-02-24,AwesomeInsurance,Recommendation,44.84,all
UKR,all,2020-02-24,AwesomeInsurance,Satisfaction,10.92,all
UKR,all,2020-02-24,CoolInsurance,Satisfaction,10.5,all
UKR,all,2020-02-24,CoolInsurance,Likability,38.93,all
UKR,all,2020-02-24,CoolInsurance,Quality,82.43,all
UKR,all,2020-02-24,AwesomeInsurance,Quality,71.64,all
UKR,all,2020-02-24,AwesomeInsurance,Impression,12.46,all
UKR,all,2020-03-02,AwesomeInsurance,Unaided Awareness,59.52,all
UKR,all,2020-03-02,BestInsurance,Unaided Awareness,61.71,all
UKR,all,2020-03-02,AwesomeInsurance,Aided Awareness,80.25,all
UKR,all,2020-03-02,AwesomeInsurance,Consideration,29.49,all
UKR,all,2020-03-02,CoolInsurance,Consideration,32.84,all
UKR,all,2020-03-02,AwesomeInsurance,Penetration,35.48,all
UKR,all,2020-03-02,CoolInsurance,Penetration,30.31,all
UKR,all,2020-03-02,AwesomeInsurance,Purchase Intent,20.56,all
UKR,all,2020-03-02,AwesomeInsurance,Buzz,31.67,all
UKR,all,2020-03-02,AwesomeInsurance,Wom,20.17,all
UKR,all,2020-03-02,CoolInsurance,Recommendation,41.96,all
UKR,all,2020-03-02,AwesomeInsurance,Satisfaction,10.74,all
UKR,all,2020-03-02,BestInsurance,Satisfaction,10.7,all
UKR,all,2020-03-02,AwesomeInsurance,Likability,37.76,all
UKR,all,2020-03-02,AwesomeInsurance,Quality,81.65,all
UKR,all,2020-03-02,AwesomeInsurance,Impression,11.07,all
UKR,all,2020-03-02,CoolInsurance,Impression,11.53,all
UKR,all,2020-03-09,AwesomeInsurance,Unaided Awareness,54.36,all
UKR,all,2020-03-09,AwesomeInsurance,Aided Awareness,76.75,all
UKR,all,2020-03-09,AwesomeInsurance,Consideration,29.05,all
UKR,all,2020-03-09,CoolInsurance,Consideration,26.97,all
UKR,all,2020-03-09,CoolInsurance,Penetration,33.31,all
UKR,all,2020-03-09,CoolInsurance,Purchase Intent,17.15,all
UKR,all,2020-03-09,AwesomeInsurance,Buzz,34.54,all
UKR,all,2020-03-09,CoolInsurance,Wom,23.41,all
UKR,all,2020-03-09,CoolInsurance,Recommendation,49.14,all
UKR,all,2020-03-09,AwesomeInsurance,Satisfaction,10.61,all
UKR,all,2020-03-09,AwesomeInsurance,Likability,33.72,all
UKR,all,2020-03-09,AwesomeInsurance,Quality,73.32,all
UKR,all,2020-03-09,AwesomeInsurance,Impression,11.31,all
UKR,all,2020-03-16,AwesomeInsurance,Unaided Awareness,51.06,all
UKR,all,2020-03-16,AwesomeInsurance,Aided Awareness,80.06,all
UKR,all,2020-03-16,AwesomeInsurance,Consideration,32.57,all
UKR,all,2020-03-16,CoolInsurance,Consideration,28.4,all
UKR,all,2020-03-16,CoolInsurance,Penetration,35.8,all
UKR,all,2020-03-16,AwesomeInsurance,Penetration,36.91,all
UKR,all,2020-03-16,CoolInsurance,Purchase Intent,19.43,all
UKR,all,2020-03-16,CoolInsurance,Buzz,37.38,all
UKR,all,2020-03-16,AwesomeInsurance,Wom,22.37,all
UKR,all,2020-03-16,AwesomeInsurance,Recommendation,50.08,all
UKR,all,2020-03-16,AwesomeInsurance,Satisfaction,10.57,all
UKR,all,2020-03-16,AwesomeInsurance,Likability,34.09,all
UKR,all,2020-03-16,CoolInsurance,Quality,91.46,all
UKR,all,2020-03-16,AwesomeInsurance,Quality,74.29,all
UKR,all,2020-03-16,AwesomeInsurance,Impression,11.34,all
UKR,all,2020-03-16,CoolInsurance,Impression,12.27,all
UKR,all,2020-03-23,CoolInsurance,Unaided Awareness,55.6,all
UKR,all,2020-03-23,CoolInsurance,Aided Awareness,71.47,all
UKR,all,2020-03-23,AwesomeInsurance,Aided Awareness,91.44,all
UKR,all,2020-03-23,AwesomeInsurance,Consideration,32.27,all
UKR,all,2020-03-23,CoolInsurance,Consideration,27.37,all
UKR,all,2020-03-23,AwesomeInsurance,Penetration,39.2,all
UKR,all,2020-03-23,CoolInsurance,Penetration,31.11,all
UKR,all,2020-03-23,AwesomeInsurance,Purchase Intent,18.38,all
UKR,all,2020-03-23,AwesomeInsurance,Buzz,34.7,all
UKR,all,2020-03-23,CoolInsurance,Wom,22.86,all
UKR,all,2020-03-23,AwesomeInsurance,Recommendation,48.69,all
UKR,all,2020-03-23,AwesomeInsurance,Satisfaction,13.11,all
UKR,all,2020-03-23,CoolInsurance,Likability,39.91,all
UKR,all,2020-03-23,AwesomeInsurance,Quality,78.56,all
UKR,all,2020-03-23,CoolInsurance,Quality,89.86,all
UKR,all,2020-03-23,CoolInsurance,Impression,12.58,all
UKR,all,2020-03-30,AwesomeInsurance,Unaided Awareness,56.38,all
UKR,all,2020-03-30,CoolInsurance,Aided Awareness,72.84,all
UKR,all,2020-03-30,AwesomeInsurance,Aided Awareness,72.71,all
UKR,all,2020-03-30,CoolInsurance,Consideration,27.53,all
UKR,all,2020-03-30,AwesomeInsurance,Consideration,32.88,all
UKR,all,2020-03-30,BestInsurance,Consideration,29.58,all
UKR,all,2020-03-30,AwesomeInsurance,Penetration,34.49,all
UKR,all,2020-03-30,CoolInsurance,Penetration,34.52,all
UKR,all,2020-03-30,AwesomeInsurance,Purchase Intent,20.42,all
UKR,all,2020-03-30,CoolInsurance,Buzz,38.91,all
UKR,all,2020-03-30,AwesomeInsurance,Wom,25.55,all
UKR,all,2020-03-30,CoolInsurance,Recommendation,44.33,all
UKR,all,2020-03-30,AwesomeInsurance,Satisfaction,11.55,all
UKR,all,2020-03-30,BestInsurance,Satisfaction,10.12,all
UKR,all,2020-03-30,CoolInsurance,Likability,33.85,all
UKR,all,2020-03-30,AwesomeInsurance,Quality,75.32,all
UKR,all,2020-03-30,AwesomeInsurance,Impression,11.0,all
UKR,all,2020-04-06,AwesomeInsurance,Unaided Awareness,64.81,all
UKR,all,2020-04-06,AwesomeInsurance,Aided Awareness,77.56,all
UKR,all,2020-04-06,CoolInsurance,Aided Awareness,85.81,all
UKR,all,2020-04-06,AwesomeInsurance,Consideration,31.87,all
UKR,all,2020-04-06,CoolInsurance,Consideration,32.49,all
UKR,all,2020-04-06,AwesomeInsurance,Penetration,33.88,all
UKR,all,2020-04-06,CoolInsurance,Penetration,34.04,all
UKR,all,2020-04-06,CoolInsurance,Purchase Intent,19.52,all
UKR,all,2020-04-06,AwesomeInsurance,Buzz,30.53,all
UKR,all,2020-04-06,CoolInsurance,Wom,25.14,all
UKR,all,2020-04-06,BestInsurance,Recommendation,45.38,all
UKR,all,2020-04-06,AwesomeInsurance,Satisfaction,11.24,all
UKR,all,2020-04-06,AwesomeInsurance,Likability,39.57,all
UKR,all,2020-04-06,AwesomeInsurance,Quality,84.75,all
UKR,all,2020-04-06,AwesomeInsurance,Impression,10.24,all
UKR,all,2020-04-06,BestInsurance,Impression,10.49,all
UKR,all,2020-04-13,AwesomeInsurance,Unaided Awareness,53.09,all
UKR,all,2020-04-13,CoolInsurance,Unaided Awareness,50.27,all
UKR,all,2020-04-13,AwesomeInsurance,Aided Awareness,80.98,all
UKR,all,2020-04-13,BestInsurance,Aided Awareness,76.52,all
UKR,all,2020-04-13,CoolInsurance,Consideration,32.58,all
UKR,all,2020-04-13,AwesomeInsurance,Consideration,25.22,all
UKR,all,2020-04-13,CoolInsurance,Penetration,32.63,all
UKR,all,2020-04-13,AwesomeInsurance,Penetration,32.97,all
UKR,all,2020-04-13,AwesomeInsurance,Purchase Intent,22.18,all
UKR,all,2020-04-13,AwesomeInsurance,Buzz,36.52,all
UKR,all,2020-04-13,CoolInsurance,Wom,26.02,all
UKR,all,2020-04-13,AwesomeInsurance,Recommendation,43.9,all
UKR,all,2020-04-13,AwesomeInsurance,Satisfaction,11.08,all
UKR,all,2020-04-13,CoolInsurance,Satisfaction,12.67,all
UKR,all,2020-04-13,AwesomeInsurance,Likability,32.03,all
UKR,all,2020-04-13,AwesomeInsurance,Quality,87.76,all
UKR,all,2020-04-13,AwesomeInsurance,Impression,10.77,all
UKR,all,2020-04-20,CoolInsurance,Unaided Awareness,66.59,all
UKR,all,2020-04-20,AwesomeInsurance,Unaided Awareness,65.73,all
UKR,all,2020-04-20,AwesomeInsurance,Aided Awareness,76.27,all
UKR,all,2020-04-20,CoolInsurance,Consideration,25.08,all
UKR,all,2020-04-20,BestInsurance,Consideration,32.8,all
UKR,all,2020-04-20,CoolInsurance,Penetration,39.34,all
UKR,all,2020-04-20,AwesomeInsurance,Penetration,39.4,all
UKR,all,2020-04-20,AwesomeInsurance,Purchase Intent,20.89,all
UKR,all,2020-04-20,AwesomeInsurance,Buzz,38.02,all
UKR,all,2020-04-20,CoolInsurance,Wom,21.97,all
UKR,all,2020-04-20,AwesomeInsurance,Recommendation,52.18,all
UKR,all,2020-04-20,AwesomeInsurance,Satisfaction,11.73,all
UKR,all,2020-04-20,CoolInsurance,Likability,37.76,all
UKR,all,2020-04-20,AwesomeInsurance,Quality,74.33,all
UKR,all,2020-04-20,AwesomeInsurance,Impression,12.47,all
